               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  86,            0.017369,            0.028153,           0.0041056,             0.98216,             0.97985,             0.98547,             0.84696,            0.013868,            0.020526,           0.0031885,           0.0045644,           0.0045644,           0.0045644
                  87,            0.017108,            0.027136,           0.0040027,             0.98662,             0.97394,             0.98671,             0.84947,            0.013957,            0.020231,           0.0031061,           0.0044724,           0.0044724,           0.0044724
                  88,            0.016641,            0.027595,           0.0036783,             0.98526,             0.97756,              0.9869,             0.85079,            0.013979,            0.020382,            0.003001,           0.0043809,           0.0043809,           0.0043809
                  89,            0.016673,            0.027369,           0.0039842,             0.98082,             0.97916,             0.98636,             0.85047,            0.013875,            0.020435,           0.0033937,           0.0042899,           0.0042899,           0.0042899
                  90,            0.016659,            0.028388,           0.0036959,              0.9825,             0.97638,             0.98586,             0.84959,            0.013814,            0.020385,           0.0033011,           0.0041994,           0.0041994,           0.0041994
                  91,            0.016686,            0.027654,           0.0037191,              0.9852,              0.9748,             0.98646,             0.85377,            0.013756,            0.020474,           0.0031947,           0.0041094,           0.0041094,           0.0041094
                  92,            0.016547,            0.026557,            0.003466,             0.98171,              0.9788,              0.9864,             0.85489,            0.013607,            0.020256,            0.003088,           0.0040201,           0.0040201,           0.0040201
                  93,            0.016289,            0.027793,           0.0036814,             0.97794,             0.98195,              0.9867,             0.84962,            0.013972,            0.020926,           0.0030886,           0.0039314,           0.0039314,           0.0039314
                  94,            0.016207,            0.026729,             0.00383,             0.98122,             0.97436,             0.98729,             0.85366,              0.0137,            0.020461,           0.0033559,           0.0038434,           0.0038434,           0.0038434
                  95,            0.016095,            0.026645,           0.0033907,             0.98126,             0.98213,             0.98727,             0.85721,            0.013442,            0.020091,           0.0031444,           0.0037562,           0.0037562,           0.0037562
                  96,            0.015917,            0.026002,           0.0034234,             0.97833,             0.98112,             0.98656,             0.84901,            0.013879,            0.020762,           0.0031639,           0.0036697,           0.0036697,           0.0036697
                  97,            0.016115,            0.027301,           0.0037019,             0.97705,             0.97779,             0.98624,             0.85434,            0.013596,            0.020279,           0.0031947,            0.003584,            0.003584,            0.003584
                  98,            0.016071,            0.026668,           0.0038713,             0.97614,             0.98014,             0.98495,             0.85631,            0.013599,            0.020136,            0.003227,           0.0034991,           0.0034991,           0.0034991
