               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  12,             0.04099,            0.050176,            0.044682,             0.83772,             0.34262,             0.50015,             0.27661,            0.029657,            0.017854,            0.038958,           0.0099702,           0.0099702,           0.0099702
                  13,            0.039813,            0.046745,            0.043527,             0.87782,             0.34993,             0.50146,             0.27728,            0.032982,            0.018295,            0.037472,           0.0099645,           0.0099645,           0.0099645
                  14,            0.037171,            0.044048,            0.042244,             0.85514,             0.37669,             0.51797,             0.30209,            0.031291,            0.017899,            0.035679,           0.0099584,           0.0099584,           0.0099584
                  15,            0.037375,            0.047233,            0.040058,             0.89362,             0.35942,             0.50266,             0.28941,            0.029524,            0.017701,             0.03458,           0.0099517,           0.0099517,           0.0099517
                  16,            0.040938,            0.046459,            0.039468,              0.3507,             0.67555,             0.53727,             0.31965,             0.02876,            0.017769,            0.033523,           0.0099446,           0.0099446,           0.0099446
                  17,              0.0381,            0.045608,            0.038465,             0.49064,              0.4581,             0.52197,             0.29554,            0.028935,            0.017589,            0.031748,            0.009937,            0.009937,            0.009937
                  18,             0.03579,            0.046713,            0.036562,             0.41633,             0.53481,             0.53739,             0.28177,            0.033438,            0.018569,             0.03007,           0.0099289,           0.0099289,           0.0099289
                  19,            0.035983,            0.044897,            0.034965,             0.48921,             0.51109,             0.56872,             0.33759,            0.027142,             0.01733,            0.029155,           0.0099203,           0.0099203,           0.0099203
                  20,            0.038617,            0.045023,            0.034217,             0.49489,             0.55617,             0.58653,             0.33317,            0.032732,            0.018699,            0.028358,           0.0099112,           0.0099112,           0.0099112
                  21,            0.037562,            0.044734,            0.032086,             0.52837,             0.52868,              0.5899,             0.35362,            0.030067,            0.017953,            0.027244,           0.0099017,           0.0099017,           0.0099017
                  22,            0.035339,            0.044216,            0.031844,             0.60951,             0.56436,             0.62746,             0.41379,            0.024171,            0.016938,            0.026619,           0.0098916,           0.0098916,           0.0098916
                  23,            0.036147,             0.04458,             0.03121,             0.36107,             0.76534,             0.64402,              0.3143,            0.031157,            0.018082,            0.025693,           0.0098811,           0.0098811,           0.0098811
                  24,            0.035685,             0.04578,            0.030367,             0.41343,             0.72585,             0.64872,             0.41204,            0.025618,            0.017628,            0.024943,           0.0098701,           0.0098701,           0.0098701
                  25,             0.03479,            0.046122,            0.028853,             0.43551,             0.77154,              0.6551,             0.36637,              0.0323,            0.017865,            0.023686,           0.0098586,           0.0098586,           0.0098586
                  26,            0.036899,            0.043605,            0.028825,             0.39381,             0.80465,             0.64036,             0.38566,            0.027314,             0.01724,            0.023177,           0.0098467,           0.0098467,           0.0098467
                  27,            0.035358,            0.044725,            0.027963,             0.53127,             0.80921,             0.64972,             0.41973,            0.024527,            0.017167,            0.022409,           0.0098342,           0.0098342,           0.0098342
                  28,             0.03594,            0.045065,            0.027452,             0.48851,             0.83028,                0.66,             0.43908,            0.025841,            0.017643,            0.021568,           0.0098213,           0.0098213,           0.0098213
                  29,            0.031915,            0.041236,            0.026211,             0.46593,               0.854,              0.6599,             0.42523,            0.025987,            0.017468,            0.020975,           0.0098079,           0.0098079,           0.0098079
                  30,            0.035109,            0.046314,            0.025667,             0.49466,             0.81823,             0.66534,             0.45294,             0.02465,            0.017007,            0.021307,           0.0097941,           0.0097941,           0.0097941
                  31,            0.034678,            0.042676,            0.025532,             0.56414,             0.81799,             0.69514,             0.44123,            0.027591,            0.016965,            0.019514,           0.0097798,           0.0097798,           0.0097798
                  32,            0.033555,            0.043976,            0.025554,             0.52449,             0.81453,             0.67545,              0.4693,            0.024063,            0.016746,            0.019039,            0.009765,            0.009765,            0.009765
                  33,            0.034945,            0.045286,            0.024189,             0.49328,             0.93745,             0.74156,             0.43031,            0.030149,            0.017707,            0.018544,           0.0097497,           0.0097497,           0.0097497
                  34,            0.032769,            0.043017,            0.023867,             0.55063,             0.81057,             0.75383,             0.53025,            0.024578,            0.016891,            0.018104,            0.009734,            0.009734,            0.009734
                  35,              0.0335,             0.04416,            0.022754,             0.55694,              0.7789,             0.75221,              0.4774,            0.029775,            0.016721,             0.01713,           0.0097178,           0.0097178,           0.0097178
                  36,            0.032857,            0.041737,            0.022496,             0.63134,             0.78048,             0.76832,             0.52613,            0.023529,            0.016625,            0.016651,           0.0097011,           0.0097011,           0.0097011
                  37,            0.034084,            0.047284,            0.021837,             0.59326,             0.88312,             0.77689,              0.5544,            0.022885,            0.016332,            0.016255,            0.009684,            0.009684,            0.009684
                  38,            0.032481,            0.041048,            0.021339,             0.60893,             0.91451,             0.79706,             0.49762,            0.025987,            0.016643,             0.01549,           0.0096664,           0.0096664,           0.0096664
                  39,            0.034423,            0.043832,            0.020853,             0.62921,             0.85845,             0.79362,             0.57871,            0.022127,            0.016278,            0.015347,           0.0096484,           0.0096484,           0.0096484
                  40,            0.032494,            0.044063,             0.02039,             0.64026,             0.88457,             0.81097,             0.53596,            0.025378,            0.016443,            0.015538,           0.0096299,           0.0096299,           0.0096299
                  41,            0.033756,            0.045429,             0.01992,             0.70969,             0.88581,             0.85264,             0.61628,             0.02122,            0.016251,            0.014647,            0.009611,            0.009611,            0.009611
                  42,            0.032562,            0.043254,            0.019571,             0.70793,             0.92386,             0.86675,             0.53631,            0.026377,            0.016895,            0.014281,           0.0095916,           0.0095916,           0.0095916
                  43,             0.03436,            0.044625,            0.019036,             0.66849,             0.92679,             0.86841,              0.6028,            0.023947,            0.016463,            0.014237,           0.0095717,           0.0095717,           0.0095717
                  44,            0.032071,            0.043774,            0.018605,             0.78598,             0.82149,             0.87476,             0.58178,            0.023978,            0.016726,            0.013496,           0.0095514,           0.0095514,           0.0095514
                  45,            0.033621,            0.043729,            0.018943,             0.86448,               0.833,             0.88443,             0.62239,            0.021774,            0.016029,            0.013219,           0.0095307,           0.0095307,           0.0095307
                  46,            0.031026,            0.040842,            0.018377,             0.79617,             0.85763,             0.89838,             0.60474,            0.025683,            0.017328,            0.012645,           0.0095095,           0.0095095,           0.0095095
                  47,            0.034055,            0.044542,            0.018308,             0.87954,             0.84465,             0.88324,             0.63694,            0.021944,            0.015833,            0.013192,           0.0094879,           0.0094879,           0.0094879
                  48,            0.032273,            0.043084,            0.018046,             0.76164,             0.89487,             0.90882,             0.62926,            0.023404,            0.016232,             0.01284,           0.0094659,           0.0094659,           0.0094659
                  49,            0.030234,              0.0422,            0.017202,             0.78291,             0.90807,             0.91037,             0.64396,            0.022552,            0.015822,            0.011664,           0.0094434,           0.0094434,           0.0094434
                  50,            0.033671,            0.041935,            0.017009,             0.82424,             0.92819,              0.9198,             0.61597,            0.026084,            0.016416,            0.011368,           0.0094205,           0.0094205,           0.0094205
                  51,            0.030927,            0.041597,            0.016407,              0.8482,             0.94521,             0.93812,             0.68488,            0.022425,            0.016078,            0.010431,           0.0093971,           0.0093971,           0.0093971
                  52,            0.032195,             0.04015,            0.016294,             0.82711,             0.95659,              0.9353,             0.63748,            0.026166,            0.016306,            0.010123,           0.0093733,           0.0093733,           0.0093733
                  53,            0.031748,            0.041836,            0.015785,             0.87003,              0.9567,             0.94854,             0.60486,            0.026635,            0.016412,            0.010268,           0.0093491,           0.0093491,           0.0093491
                  54,            0.030945,            0.042804,            0.015114,             0.90955,             0.94503,             0.96531,             0.68126,            0.022364,            0.016064,           0.0095997,           0.0093245,           0.0093245,           0.0093245
                  55,            0.029753,             0.04383,            0.015043,             0.87446,             0.96274,             0.96318,             0.68397,            0.021982,            0.015971,            0.010278,           0.0092995,           0.0092995,           0.0092995
                  56,            0.031625,            0.042915,            0.016274,             0.91924,             0.93763,             0.96252,             0.69352,            0.021708,            0.015863,           0.0097256,            0.009274,            0.009274,            0.009274
                  57,            0.031946,            0.040773,            0.015622,             0.90462,             0.96599,             0.94819,             0.58725,            0.025385,             0.01706,            0.010178,           0.0092481,           0.0092481,           0.0092481
                  58,            0.030936,             0.04241,            0.015482,             0.92282,             0.96574,             0.97324,             0.70512,            0.021748,            0.016346,           0.0090081,           0.0092219,           0.0092219,           0.0092219
                  59,            0.030665,            0.039896,            0.014219,             0.89136,             0.97501,             0.96408,             0.70367,            0.021438,            0.015717,           0.0088538,           0.0091952,           0.0091952,           0.0091952
                  60,            0.031131,             0.04292,            0.013332,             0.94866,             0.97199,             0.97294,             0.68928,            0.024584,            0.015796,           0.0087465,           0.0091681,           0.0091681,           0.0091681
                  61,            0.029672,            0.039239,            0.013998,             0.94347,             0.96305,             0.96675,             0.68775,            0.021486,            0.015916,           0.0092938,           0.0091406,           0.0091406,           0.0091406
                  62,            0.031298,            0.042312,            0.013429,             0.95765,             0.95232,             0.96812,              0.7062,            0.022458,            0.015868,           0.0086567,           0.0091127,           0.0091127,           0.0091127
                  63,            0.030861,             0.04143,            0.013167,             0.95092,             0.95449,             0.97326,             0.69157,            0.022617,            0.015775,           0.0085949,           0.0090844,           0.0090844,           0.0090844
                  64,            0.030386,            0.041897,            0.012253,             0.94772,             0.96848,              0.9801,             0.72833,            0.021156,            0.015865,           0.0085211,           0.0090557,           0.0090557,           0.0090557
                  65,            0.029834,             0.04135,            0.012041,             0.96004,             0.96622,             0.98119,             0.69276,            0.022538,            0.015594,           0.0076033,           0.0090266,           0.0090266,           0.0090266
                  66,            0.029024,            0.041899,            0.012143,             0.95784,             0.96775,             0.98242,             0.75673,            0.020464,            0.015512,           0.0077294,           0.0089972,           0.0089972,           0.0089972
                  67,             0.02979,            0.040444,            0.011573,             0.95351,             0.96728,             0.98071,             0.71076,            0.024323,            0.015861,           0.0074771,           0.0089673,           0.0089673,           0.0089673
                  68,            0.029261,            0.040288,            0.012267,             0.96263,             0.97392,             0.98581,             0.70522,            0.021897,            0.015916,           0.0070427,           0.0089371,           0.0089371,           0.0089371
                  69,            0.030137,            0.040488,            0.012062,              0.9725,             0.97915,             0.98786,             0.74119,            0.021018,             0.01528,           0.0059938,           0.0089065,           0.0089065,           0.0089065
                  70,            0.028719,            0.040262,            0.011183,             0.97054,             0.96308,              0.9867,             0.73929,            0.020335,            0.015528,           0.0067269,           0.0088755,           0.0088755,           0.0088755
                  71,            0.028285,            0.040673,            0.011009,             0.96388,             0.97199,             0.98497,              0.7355,            0.020426,            0.015348,            0.006481,           0.0088442,           0.0088442,           0.0088442
                  72,            0.029325,            0.039264,            0.011233,             0.95579,              0.9649,             0.97805,             0.73963,            0.019947,            0.015228,           0.0067864,           0.0088124,           0.0088124,           0.0088124
                  73,            0.030032,            0.041057,            0.010876,             0.96499,             0.96581,             0.98001,             0.69676,            0.022819,            0.015957,           0.0066691,           0.0087804,           0.0087804,           0.0087804
                  74,            0.029248,              0.0408,            0.010575,             0.96411,             0.97038,             0.98318,             0.76052,            0.019897,            0.015495,           0.0064167,           0.0087479,           0.0087479,           0.0087479
                  75,            0.028584,            0.040344,            0.010637,             0.97415,             0.96545,              0.9864,             0.75303,            0.019691,            0.014818,           0.0062184,           0.0087151,           0.0087151,           0.0087151
                  76,            0.028712,            0.037411,            0.010723,             0.96899,             0.97983,             0.98765,             0.72932,            0.021668,            0.015667,           0.0052193,            0.008682,            0.008682,            0.008682
                  77,            0.030814,             0.04083,             0.01032,              0.9747,             0.98765,             0.98767,             0.73595,            0.020374,            0.015232,           0.0051413,           0.0086485,           0.0086485,           0.0086485
                  78,             0.02781,            0.039143,            0.010108,             0.97939,              0.9822,             0.98683,             0.73671,            0.021272,            0.015552,           0.0051359,           0.0086146,           0.0086146,           0.0086146
                  79,            0.028632,            0.038766,           0.0096849,             0.96945,             0.97396,             0.98449,             0.73569,              0.0203,            0.015208,           0.0058036,           0.0085805,           0.0085805,           0.0085805
                  80,            0.027407,            0.041396,           0.0097055,             0.97247,             0.97953,             0.98743,             0.74057,            0.020326,            0.015477,           0.0056214,           0.0085459,           0.0085459,           0.0085459
                  81,             0.02775,            0.040757,            0.011084,             0.97782,             0.97432,             0.98536,             0.72844,            0.020195,             0.01532,           0.0061025,           0.0085111,           0.0085111,           0.0085111
                  82,            0.029813,            0.044371,            0.010994,             0.97203,             0.97547,             0.97948,             0.74429,            0.020322,            0.015514,           0.0058621,           0.0084759,           0.0084759,           0.0084759
                  83,            0.028502,            0.041297,           0.0098671,             0.98646,             0.97547,             0.98769,             0.74394,            0.020805,            0.015052,           0.0048068,           0.0084404,           0.0084404,           0.0084404
                  84,            0.029986,            0.042473,             0.01007,             0.97524,             0.98167,             0.98518,             0.76107,            0.018259,            0.015171,           0.0053953,           0.0084046,           0.0084046,           0.0084046
                  85,            0.027363,            0.041546,            0.010334,             0.97442,             0.98414,              0.9853,             0.74221,            0.020691,            0.015195,           0.0053028,           0.0083684,           0.0083684,           0.0083684
                  86,            0.029241,            0.041217,           0.0096905,             0.98062,             0.98109,             0.98781,             0.76219,            0.018692,            0.015184,           0.0049311,           0.0083319,           0.0083319,           0.0083319
                  87,            0.028389,            0.040674,           0.0096189,             0.97745,             0.98533,             0.98522,             0.76793,            0.018256,            0.014947,           0.0051345,           0.0082952,           0.0082952,           0.0082952
                  88,            0.028224,            0.041749,            0.010402,             0.96424,             0.98543,             0.98268,              0.7058,            0.020537,            0.015541,           0.0056388,           0.0082581,           0.0082581,           0.0082581
                  89,            0.026973,            0.039585,            0.010525,             0.97969,             0.98537,              0.9843,             0.73527,            0.021356,            0.015302,           0.0052477,           0.0082207,           0.0082207,           0.0082207
                  90,            0.028697,            0.040933,            0.010334,             0.98598,             0.97957,             0.98809,             0.74944,            0.018625,            0.015493,            0.004875,            0.008183,            0.008183,            0.008183
                  91,            0.026625,            0.037825,            0.009524,             0.98634,             0.97107,             0.99041,             0.75096,            0.020154,            0.015396,            0.004552,            0.008145,            0.008145,            0.008145
                  92,             0.02827,            0.040497,           0.0095353,             0.98544,             0.98488,             0.99033,              0.7624,            0.019227,            0.015435,           0.0043967,           0.0081068,           0.0081068,           0.0081068
                  93,            0.026566,            0.038692,           0.0099267,             0.98596,             0.98197,             0.99099,             0.74707,            0.020905,            0.015171,           0.0045729,           0.0080682,           0.0080682,           0.0080682
                  94,            0.028938,             0.04156,           0.0092549,             0.97445,             0.98688,             0.99189,             0.76703,            0.018429,            0.014789,           0.0044057,           0.0080294,           0.0080294,           0.0080294
                  95,            0.027536,            0.040184,           0.0098343,             0.97692,             0.98405,             0.98879,             0.70449,             0.02223,            0.015942,           0.0041142,           0.0079903,           0.0079903,           0.0079903
                  96,            0.026805,            0.041159,           0.0087562,             0.98269,             0.99194,             0.99139,             0.77868,            0.017963,            0.014887,           0.0035511,           0.0079509,           0.0079509,           0.0079509
                  97,            0.027501,            0.038339,           0.0085942,             0.98407,              0.9839,             0.99126,             0.74131,            0.019752,            0.015387,           0.0037483,           0.0079112,           0.0079112,           0.0079112
                  98,             0.02738,             0.03702,           0.0091406,             0.97829,             0.98058,             0.99102,             0.75146,            0.018145,             0.01481,           0.0037835,           0.0078713,           0.0078713,           0.0078713
                  99,            0.026489,            0.039006,           0.0086093,              0.9831,             0.97695,             0.99045,             0.76548,            0.018578,            0.015283,           0.0037901,           0.0078311,           0.0078311,           0.0078311
                 100,            0.025632,            0.039848,           0.0084865,             0.98505,             0.98303,             0.98996,             0.75874,            0.018403,            0.014641,           0.0035601,           0.0077907,           0.0077907,           0.0077907
                 101,            0.026885,            0.038495,           0.0085045,             0.97522,             0.98023,             0.99094,             0.75655,              0.0188,            0.015024,            0.004363,             0.00775,             0.00775,             0.00775
                 102,            0.026508,             0.03978,           0.0087936,             0.98329,             0.98188,             0.98651,             0.76557,            0.018328,            0.014735,           0.0040073,           0.0077091,           0.0077091,           0.0077091
                 103,            0.025581,            0.040924,           0.0082427,             0.98641,             0.98003,             0.98644,              0.7542,            0.019445,            0.014956,            0.004038,           0.0076679,           0.0076679,           0.0076679
                 104,            0.027283,             0.03928,           0.0077668,             0.98603,             0.98208,             0.98803,             0.70896,            0.021583,            0.015438,           0.0035151,           0.0076265,           0.0076265,           0.0076265
                 105,            0.027793,            0.039311,           0.0076178,             0.97634,             0.99071,             0.98883,             0.78008,            0.016915,            0.014494,           0.0035814,           0.0075848,           0.0075848,           0.0075848
                 106,            0.026892,            0.039891,           0.0080063,             0.97787,             0.97911,             0.99091,             0.75586,            0.018918,            0.015033,           0.0036307,            0.007543,            0.007543,            0.007543
                 107,            0.026986,            0.038665,           0.0076764,              0.9866,             0.98484,             0.99047,             0.76927,            0.018237,            0.014901,           0.0034928,           0.0075009,           0.0075009,           0.0075009
                 108,            0.026024,            0.037655,           0.0080549,             0.98775,             0.98557,             0.98808,             0.77137,            0.018006,            0.014425,           0.0035932,           0.0074585,           0.0074585,           0.0074585
                 109,            0.024807,            0.038087,           0.0076837,             0.98713,             0.98688,             0.98928,             0.77463,            0.017617,            0.014422,            0.002993,            0.007416,            0.007416,            0.007416
                 110,            0.026712,            0.038322,            0.008059,             0.98177,             0.97554,              0.9888,             0.76899,            0.018126,            0.014924,            0.003306,           0.0073733,           0.0073733,           0.0073733
                 111,            0.025132,            0.040131,           0.0079406,             0.97935,             0.97962,             0.98785,             0.78052,            0.018332,            0.014307,           0.0039489,           0.0073303,           0.0073303,           0.0073303
                 112,            0.024608,            0.039191,           0.0075206,             0.98436,             0.97836,             0.98729,              0.7572,            0.017949,            0.014528,           0.0032007,           0.0072872,           0.0072872,           0.0072872
                 113,             0.02574,            0.040523,           0.0074928,             0.98177,             0.99301,             0.98712,             0.76828,            0.018123,            0.014629,           0.0026744,           0.0072438,           0.0072438,           0.0072438
                 114,            0.025181,            0.038888,           0.0066746,              0.9817,             0.99301,             0.98833,              0.7423,            0.019014,            0.015002,           0.0028955,           0.0072003,           0.0072003,           0.0072003
                 115,            0.026559,            0.040247,            0.007476,             0.98059,             0.98422,             0.98823,             0.77018,            0.017426,             0.01485,           0.0031955,           0.0071566,           0.0071566,           0.0071566
                 116,            0.026094,            0.037178,           0.0076032,             0.98672,             0.98657,             0.98937,             0.76016,            0.018918,            0.014665,           0.0033374,           0.0071127,           0.0071127,           0.0071127
                 117,            0.025691,            0.039516,           0.0073029,             0.98141,             0.98652,             0.99028,             0.76274,            0.018481,            0.014685,           0.0032748,           0.0070686,           0.0070686,           0.0070686
                 118,            0.026681,            0.039203,            0.007658,             0.97929,             0.98622,             0.98728,             0.77125,            0.017093,            0.014416,           0.0035237,           0.0070243,           0.0070243,           0.0070243
                 119,            0.024783,            0.036333,           0.0074548,               0.989,             0.97554,             0.98704,               0.778,            0.017407,            0.014392,           0.0034677,           0.0069799,           0.0069799,           0.0069799
                 120,            0.025736,            0.040432,           0.0074605,             0.97437,             0.98388,             0.98702,             0.77245,            0.017317,            0.014567,           0.0036129,           0.0069353,           0.0069353,           0.0069353
                 121,            0.024615,            0.036415,           0.0080382,             0.97135,             0.97785,             0.99041,             0.77189,            0.017052,            0.014456,           0.0036262,           0.0068906,           0.0068906,           0.0068906
                 122,            0.026236,            0.038417,           0.0078788,             0.97682,              0.9732,             0.98867,             0.74953,            0.018452,            0.015001,           0.0034883,           0.0068457,           0.0068457,           0.0068457
                 123,            0.025331,            0.037194,           0.0072688,             0.97161,             0.98364,             0.98866,             0.77152,            0.018589,            0.014392,           0.0036541,           0.0068006,           0.0068006,           0.0068006
                 124,             0.02524,             0.03687,           0.0072954,             0.98391,             0.99072,             0.98806,             0.76271,             0.01825,            0.014444,            0.002935,           0.0067555,           0.0067555,           0.0067555
                 125,            0.024267,            0.037523,           0.0070044,             0.98561,             0.98417,             0.98883,             0.76631,            0.017506,            0.014486,           0.0033752,           0.0067101,           0.0067101,           0.0067101
                 126,            0.025998,            0.038389,           0.0070403,             0.98391,             0.98204,             0.98858,             0.75825,            0.018721,            0.014511,           0.0030532,           0.0066647,           0.0066647,           0.0066647
                 127,             0.02419,            0.037736,           0.0073567,             0.98076,             0.98187,             0.98739,             0.76962,             0.01748,            0.014361,           0.0031124,           0.0066191,           0.0066191,           0.0066191
                 128,            0.024873,             0.03761,           0.0067517,             0.98212,             0.98267,             0.98953,             0.77248,            0.017769,            0.014346,           0.0029331,           0.0065734,           0.0065734,           0.0065734
                 129,            0.024495,            0.036955,            0.006857,             0.98632,             0.98446,             0.98754,             0.78075,            0.016574,            0.014119,           0.0028783,           0.0065276,           0.0065276,           0.0065276
                 130,            0.025024,            0.038028,           0.0065485,             0.98402,             0.99212,             0.98957,              0.7828,            0.017241,             0.01414,           0.0025213,           0.0064816,           0.0064816,           0.0064816
                 131,            0.025066,            0.039117,           0.0072792,             0.98291,             0.99028,             0.98888,             0.77931,            0.016844,            0.014548,           0.0026983,           0.0064356,           0.0064356,           0.0064356
                 132,            0.023811,            0.038056,           0.0066367,             0.97296,             0.99072,             0.98855,              0.7831,            0.016227,             0.01435,           0.0026727,           0.0063895,           0.0063895,           0.0063895
                 133,            0.024319,            0.038709,           0.0063585,             0.98704,               0.983,             0.99062,              0.7705,            0.016941,            0.014323,           0.0026767,           0.0063432,           0.0063432,           0.0063432
                 134,            0.023947,              0.0391,           0.0066655,             0.98336,             0.98362,             0.98945,             0.77726,            0.017008,            0.014498,           0.0026199,           0.0062969,           0.0062969,           0.0062969
                 135,            0.023754,            0.037056,           0.0068737,             0.98502,             0.98426,             0.98997,             0.77595,            0.017197,            0.014291,           0.0025569,           0.0062505,           0.0062505,           0.0062505
                 136,            0.023798,            0.036509,           0.0064078,             0.98004,             0.98367,             0.99067,             0.77395,            0.016695,            0.014165,           0.0027711,            0.006204,            0.006204,            0.006204
                 137,            0.025631,            0.036986,           0.0065352,             0.97946,              0.9832,             0.98886,             0.76175,             0.01857,            0.014708,            0.002938,           0.0061574,           0.0061574,           0.0061574
                 138,            0.024549,            0.038558,           0.0065125,              0.9809,               0.984,             0.98804,             0.76547,             0.01776,            0.014461,           0.0029299,           0.0061107,           0.0061107,           0.0061107
                 139,            0.024356,            0.036453,           0.0065077,             0.97985,             0.98082,              0.9884,              0.7837,            0.016016,            0.014142,           0.0029757,            0.006064,            0.006064,            0.006064
                 140,            0.024606,            0.039791,           0.0066539,             0.97404,             0.98164,             0.98558,             0.77543,            0.017311,            0.014354,           0.0034009,           0.0060172,           0.0060172,           0.0060172
                 141,            0.023807,            0.035534,           0.0062969,             0.98544,             0.98245,             0.98589,             0.77183,            0.016411,            0.014338,           0.0029102,           0.0059704,           0.0059704,           0.0059704
                 142,            0.023669,            0.037947,           0.0065465,             0.98659,             0.98296,              0.9854,             0.76014,            0.017298,            0.014413,           0.0031631,           0.0059235,           0.0059235,           0.0059235
                 143,             0.02412,            0.039033,           0.0061488,             0.97511,             0.99064,             0.98665,             0.77707,             0.01645,             0.01438,           0.0027429,           0.0058766,           0.0058766,           0.0058766
                 144,            0.023218,            0.039935,            0.006717,             0.98235,             0.98473,             0.98834,             0.78562,            0.016539,            0.013963,           0.0029139,           0.0058296,           0.0058296,           0.0058296
                 145,            0.023743,            0.036994,           0.0070912,             0.98491,             0.98186,             0.98805,             0.78241,            0.016299,            0.013919,            0.003444,           0.0057826,           0.0057826,           0.0057826
                 146,            0.024323,            0.036919,           0.0061514,             0.97791,             0.98335,             0.98733,             0.76525,            0.016847,            0.014084,           0.0034658,           0.0057355,           0.0057355,           0.0057355
                 147,            0.023218,            0.035368,           0.0064382,             0.98559,             0.98614,             0.98751,              0.7721,             0.01648,            0.013841,           0.0028678,           0.0056884,           0.0056884,           0.0056884
                 148,            0.023048,            0.037297,           0.0062393,             0.98891,             0.98318,             0.98773,             0.76743,            0.016307,            0.014059,           0.0028993,           0.0056413,           0.0056413,           0.0056413
                 149,             0.02299,            0.037502,           0.0068974,              0.9859,             0.98231,             0.98773,             0.76217,            0.017065,            0.014108,            0.003001,           0.0055942,           0.0055942,           0.0055942
                 150,            0.023872,            0.039432,            0.006728,             0.97681,             0.97579,             0.98537,             0.76835,            0.016404,            0.014134,           0.0045791,           0.0055471,           0.0055471,           0.0055471
                 151,            0.022937,            0.037526,           0.0065135,             0.98277,             0.98351,             0.98857,             0.76763,            0.017258,              0.0141,           0.0035243,              0.0055,              0.0055,              0.0055
                 152,            0.022995,            0.038008,           0.0059319,             0.98405,             0.98413,             0.98837,             0.77331,            0.017091,            0.014153,           0.0033567,           0.0054529,           0.0054529,           0.0054529
                 153,            0.023419,            0.037687,           0.0059881,             0.98214,              0.9837,             0.98868,             0.75546,            0.017808,            0.014391,           0.0033551,           0.0054058,           0.0054058,           0.0054058
                 154,            0.023953,            0.039577,           0.0060479,             0.98244,             0.98338,             0.98894,             0.77825,            0.016928,            0.014108,            0.003228,           0.0053587,           0.0053587,           0.0053587
                 155,             0.02198,            0.035793,           0.0058503,             0.98563,             0.98384,             0.99009,             0.78138,             0.01606,              0.0139,           0.0028907,           0.0053116,           0.0053116,           0.0053116
                 156,            0.023934,            0.038821,           0.0059883,             0.98497,             0.98296,             0.99085,              0.7805,              0.0169,            0.014169,            0.003006,           0.0052645,           0.0052645,           0.0052645
                 157,            0.022458,            0.035949,           0.0060761,             0.98632,             0.98328,             0.98956,             0.78809,            0.016184,            0.014122,           0.0027432,           0.0052174,           0.0052174,           0.0052174
                 158,            0.022679,            0.038476,           0.0067127,              0.9815,              0.9856,              0.9892,             0.77844,            0.016404,            0.014027,           0.0035102,           0.0051704,           0.0051704,           0.0051704
                 159,            0.022326,            0.037252,           0.0068416,             0.98603,             0.98121,             0.98691,              0.7783,            0.016675,            0.013867,           0.0032159,           0.0051234,           0.0051234,           0.0051234
