               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  29,            0.030531,            0.041362,            0.014945,             0.94314,             0.90711,             0.95849,             0.71666,            0.021431,            0.027168,           0.0090492,           0.0098079,           0.0098079,           0.0098079
                  30,            0.029829,            0.041931,            0.014316,             0.94426,             0.91985,             0.96268,             0.71759,            0.021947,            0.027353,           0.0082142,           0.0097941,           0.0097941,           0.0097941
                  31,            0.029738,            0.040036,            0.014503,             0.94614,             0.90285,             0.95457,             0.70884,            0.021961,            0.027147,           0.0080489,           0.0097798,           0.0097798,           0.0097798
                  32,            0.029827,            0.040913,             0.01399,             0.94659,             0.93686,             0.96788,             0.72553,            0.021717,            0.026916,           0.0076348,            0.009765,            0.009765,            0.009765
                  33,            0.030031,            0.041298,             0.01306,             0.95212,             0.94195,              0.9697,             0.71836,            0.021729,            0.026986,           0.0074221,           0.0097497,           0.0097497,           0.0097497
                  34,            0.029741,            0.040918,            0.013195,             0.95947,             0.93711,             0.96782,             0.71951,            0.021138,            0.026771,           0.0070624,            0.009734,            0.009734,            0.009734
                  35,            0.029065,            0.040141,            0.013523,             0.95866,             0.92394,             0.96989,             0.72184,            0.021708,            0.027024,           0.0074656,           0.0097178,           0.0097178,           0.0097178
                  36,            0.029192,             0.04031,            0.013398,              0.9455,              0.9514,             0.97309,             0.73503,             0.02059,            0.026969,           0.0073613,           0.0097011,           0.0097011,           0.0097011
                  37,            0.029067,            0.040614,            0.012862,             0.96199,             0.94954,              0.9728,             0.74133,            0.020923,            0.026595,           0.0063081,            0.009684,            0.009684,            0.009684
                  38,            0.029085,            0.042058,             0.01246,             0.96257,             0.95435,             0.97314,             0.73487,            0.021111,            0.026655,             0.00662,           0.0096664,           0.0096664,           0.0096664
                  39,            0.028237,            0.040492,            0.013141,             0.96421,             0.94485,             0.97308,             0.73728,            0.021262,            0.026863,           0.0064065,           0.0096484,           0.0096484,           0.0096484
                  40,            0.028887,            0.041212,            0.012448,             0.96942,             0.94948,             0.97611,              0.7446,            0.020535,             0.02629,           0.0062408,           0.0096299,           0.0096299,           0.0096299
                  41,            0.028594,            0.040248,            0.011906,             0.96767,             0.95775,             0.97778,             0.74915,            0.020093,            0.026522,           0.0058944,            0.009611,            0.009611,            0.009611
                  42,            0.028226,            0.039963,            0.011611,             0.97016,              0.9561,             0.97618,             0.73955,            0.021019,            0.026518,           0.0058265,           0.0095916,           0.0095916,           0.0095916
                  43,            0.028061,            0.039386,            0.011301,             0.96486,             0.95714,             0.97587,             0.74926,            0.020116,            0.026324,           0.0056206,           0.0095717,           0.0095717,           0.0095717
                  44,            0.028134,            0.040374,            0.011219,              0.9657,             0.95761,             0.97708,             0.75783,            0.020058,            0.026067,           0.0055011,           0.0095514,           0.0095514,           0.0095514
                  45,            0.027322,            0.039159,            0.011191,             0.97282,              0.9594,             0.97783,             0.75965,             0.01984,            0.025943,           0.0054685,           0.0095307,           0.0095307,           0.0095307
                  46,            0.027041,            0.038632,            0.010816,             0.96505,             0.96058,             0.97712,               0.749,            0.019958,            0.026037,           0.0056607,           0.0095095,           0.0095095,           0.0095095
                  47,            0.027602,            0.041413,            0.011225,             0.97193,             0.96417,             0.97752,             0.74644,            0.020187,            0.026098,           0.0050734,           0.0094879,           0.0094879,           0.0094879
                  48,            0.027607,            0.040083,            0.010529,             0.97579,             0.95357,             0.97821,             0.75377,            0.020494,            0.026052,           0.0052465,           0.0094659,           0.0094659,           0.0094659
                  49,            0.027532,            0.040148,            0.010936,             0.96418,              0.9624,             0.97756,             0.75075,            0.020116,            0.025936,           0.0060278,           0.0094434,           0.0094434,           0.0094434
                  50,            0.027288,            0.040126,             0.01024,             0.97526,              0.9543,             0.97668,             0.75916,            0.019815,            0.025844,           0.0055143,           0.0094205,           0.0094205,           0.0094205
                  51,            0.027867,            0.040285,            0.010608,             0.97522,             0.96775,             0.97945,             0.75502,            0.020065,            0.026332,             0.00537,           0.0093971,           0.0093971,           0.0093971
                  52,            0.026841,            0.041056,           0.0097145,             0.97417,             0.95789,             0.97722,             0.75894,            0.019712,            0.025638,            0.005248,           0.0093733,           0.0093733,           0.0093733
                  53,            0.026899,            0.039521,           0.0098775,             0.97309,             0.96761,             0.97704,             0.76137,            0.019308,            0.025678,           0.0050925,           0.0093491,           0.0093491,           0.0093491
                  54,            0.026915,            0.039862,            0.010621,             0.97311,             0.96187,             0.97748,              0.7585,            0.019302,            0.025609,           0.0054355,           0.0093245,           0.0093245,           0.0093245
                  55,            0.027182,            0.039485,            0.010661,             0.97577,             0.95983,              0.9777,             0.76031,            0.019252,            0.025678,           0.0051343,           0.0092995,           0.0092995,           0.0092995
                  56,            0.026997,            0.039406,            0.011092,             0.95951,             0.96525,             0.97598,             0.76115,            0.019616,            0.025913,           0.0054533,            0.009274,            0.009274,            0.009274
                  57,              0.0269,            0.039751,           0.0097856,             0.97217,             0.97429,             0.97813,             0.76255,            0.019306,            0.025565,           0.0048711,           0.0092481,           0.0092481,           0.0092481
                  58,             0.02645,            0.039607,            0.010006,             0.97833,             0.96681,             0.97971,             0.76442,            0.018911,            0.025631,           0.0052808,           0.0092219,           0.0092219,           0.0092219
                  59,              0.0269,            0.040397,           0.0094083,             0.97674,             0.97226,             0.97883,             0.76831,            0.019013,            0.025459,           0.0046996,           0.0091952,           0.0091952,           0.0091952
                  60,            0.026627,            0.039816,           0.0093908,             0.97822,             0.96579,             0.98055,              0.7734,            0.019023,            0.025614,           0.0047747,           0.0091681,           0.0091681,           0.0091681
                  61,            0.026561,            0.040469,            0.010091,              0.9742,             0.97514,             0.97924,             0.77046,            0.018942,            0.025289,           0.0046925,           0.0091406,           0.0091406,           0.0091406
                  62,            0.026179,            0.039326,           0.0097721,             0.97568,             0.97313,             0.97982,             0.77395,              0.0186,            0.025312,           0.0047143,           0.0091127,           0.0091127,           0.0091127
                  63,            0.026235,            0.040153,           0.0095877,             0.96842,             0.96813,             0.97767,             0.76049,            0.019529,            0.025656,           0.0052568,           0.0090844,           0.0090844,           0.0090844
                  64,            0.026483,            0.038961,            0.010957,             0.96772,             0.97022,             0.97855,             0.75837,            0.019348,            0.025486,           0.0056366,           0.0090557,           0.0090557,           0.0090557
                  65,            0.026129,             0.03877,            0.010595,             0.97486,             0.96891,             0.97912,              0.7659,            0.019051,            0.025614,           0.0051758,           0.0090266,           0.0090266,           0.0090266
                  66,            0.026786,            0.039672,            0.010699,             0.97498,             0.96827,             0.98009,             0.76229,            0.018896,            0.025705,           0.0047446,           0.0089972,           0.0089972,           0.0089972
                  67,             0.02593,            0.039111,            0.010119,             0.97741,             0.96955,             0.97829,             0.77029,             0.01877,            0.025297,           0.0052849,           0.0089673,           0.0089673,           0.0089673
                  68,            0.025603,            0.038244,           0.0096445,             0.97574,             0.96797,             0.97956,             0.77061,            0.018834,            0.025096,           0.0053207,           0.0089371,           0.0089371,           0.0089371
                  69,              0.0259,            0.038157,           0.0094288,             0.97536,             0.97246,             0.98056,             0.77152,            0.018407,            0.024989,            0.004759,           0.0089065,           0.0089065,           0.0089065
                  70,            0.025944,            0.039256,            0.010137,             0.97045,             0.96929,             0.97914,             0.76823,            0.018795,            0.025278,           0.0047155,           0.0088755,           0.0088755,           0.0088755
                  71,            0.026071,              0.0381,            0.010351,             0.97785,             0.97041,              0.9782,             0.76752,            0.018584,            0.025095,           0.0044384,           0.0088442,           0.0088442,           0.0088442
                  72,            0.025864,            0.039165,           0.0097149,             0.97405,             0.97732,             0.98172,             0.77163,            0.018551,             0.02487,           0.0045158,           0.0088124,           0.0088124,           0.0088124
                  73,            0.025684,            0.037771,           0.0092906,             0.98161,              0.9693,             0.98156,             0.77245,            0.018564,            0.024984,           0.0044794,           0.0087804,           0.0087804,           0.0087804
                  74,            0.025878,            0.038304,            0.009032,             0.97417,             0.97748,             0.98078,             0.77777,            0.018076,              0.0248,             0.00438,           0.0087479,           0.0087479,           0.0087479
                  75,            0.024563,             0.03735,           0.0089906,             0.97836,             0.97137,             0.98098,             0.77741,            0.017998,            0.024622,           0.0046684,           0.0087151,           0.0087151,           0.0087151
                  76,            0.026092,            0.040011,           0.0090014,             0.98158,             0.97153,             0.98101,             0.77957,             0.01846,            0.024746,           0.0044045,            0.008682,            0.008682,            0.008682
                  77,            0.025368,             0.03839,           0.0088271,             0.96888,             0.97663,             0.97884,             0.77977,            0.018027,            0.024498,           0.0045495,           0.0086485,           0.0086485,           0.0086485
                  78,            0.025501,            0.037984,            0.009104,             0.97927,             0.97434,             0.98045,             0.77873,             0.01812,            0.024719,           0.0044569,           0.0086146,           0.0086146,           0.0086146
                  79,            0.025576,            0.038755,           0.0090868,             0.97636,             0.97398,             0.97874,             0.77534,            0.018447,            0.025071,           0.0051218,           0.0085805,           0.0085805,           0.0085805
                  80,            0.025016,            0.039344,           0.0086542,             0.97727,             0.96723,             0.97911,             0.77695,            0.018067,            0.024791,           0.0043914,           0.0085459,           0.0085459,           0.0085459
                  81,            0.024855,            0.038678,           0.0088796,             0.97713,             0.97337,             0.98066,             0.78377,            0.017904,            0.024361,           0.0047004,           0.0085111,           0.0085111,           0.0085111
                  82,            0.025265,            0.037833,           0.0083814,              0.9778,             0.97548,             0.98155,             0.78368,             0.01815,            0.024366,           0.0041508,           0.0084759,           0.0084759,           0.0084759
                  83,            0.024936,            0.037315,           0.0084185,             0.97716,             0.97304,             0.98164,             0.77838,            0.018081,            0.024771,           0.0041374,           0.0084404,           0.0084404,           0.0084404
                  84,            0.024978,            0.037921,           0.0088535,             0.97901,             0.97567,              0.9813,             0.77961,            0.018092,            0.024313,            0.004217,           0.0084046,           0.0084046,           0.0084046
                  85,            0.025629,            0.038809,           0.0086287,             0.97878,             0.97441,             0.98235,             0.77793,            0.018141,            0.024503,           0.0041678,           0.0083684,           0.0083684,           0.0083684
                  86,            0.024323,            0.038188,           0.0083987,             0.98091,             0.96456,             0.98251,             0.78117,            0.017917,            0.024557,           0.0040769,           0.0083319,           0.0083319,           0.0083319
                  87,             0.02487,            0.038137,           0.0080305,             0.97758,             0.96735,             0.97922,             0.77988,             0.01787,             0.02451,           0.0045468,           0.0082952,           0.0082952,           0.0082952
                  88,            0.024735,            0.037927,           0.0081462,               0.977,             0.97301,             0.98262,              0.7809,            0.018001,            0.024417,           0.0043004,           0.0082581,           0.0082581,           0.0082581
                  89,            0.024615,            0.037749,           0.0081886,             0.96975,             0.97239,             0.98125,             0.78301,            0.017518,            0.024309,            0.004635,           0.0082207,           0.0082207,           0.0082207
                  90,             0.02433,            0.037405,           0.0080469,             0.97446,             0.97175,             0.98083,             0.78177,            0.017651,            0.024257,           0.0042441,            0.008183,            0.008183,            0.008183
                  91,            0.024794,            0.038615,           0.0080816,             0.97206,               0.973,             0.98064,             0.78617,            0.017515,            0.024255,            0.004234,            0.008145,            0.008145,            0.008145
                  92,            0.023988,            0.036775,           0.0082033,             0.97071,             0.97443,             0.98064,             0.78241,            0.017548,            0.024072,           0.0041901,           0.0081068,           0.0081068,           0.0081068
                  93,            0.024204,            0.036636,            0.008447,               0.977,             0.96808,             0.98224,             0.78678,             0.01755,            0.024043,           0.0041039,           0.0080682,           0.0080682,           0.0080682
                  94,            0.023872,            0.036972,           0.0082416,             0.97278,             0.97671,             0.98266,             0.78675,            0.017456,            0.024092,           0.0041038,           0.0080294,           0.0080294,           0.0080294
                  95,             0.02431,            0.037868,           0.0080665,             0.97789,             0.97262,             0.98139,             0.78721,            0.017613,            0.024079,           0.0041584,           0.0079903,           0.0079903,           0.0079903
                  96,            0.024283,            0.037191,           0.0081035,             0.97903,             0.97717,             0.98212,             0.78638,            0.017598,            0.023946,           0.0041818,           0.0079509,           0.0079509,           0.0079509
                  97,            0.024276,            0.037996,           0.0081893,             0.97829,             0.97305,              0.9802,             0.78662,            0.017726,            0.023968,           0.0041143,           0.0079112,           0.0079112,           0.0079112
                  98,            0.023895,            0.037054,           0.0082274,             0.97793,             0.97153,               0.982,             0.79025,            0.017309,            0.024054,           0.0038936,           0.0078713,           0.0078713,           0.0078713
                  99,            0.024156,            0.036734,           0.0077903,             0.97832,             0.97021,              0.9823,             0.79284,            0.017268,            0.023797,           0.0039798,           0.0078311,           0.0078311,           0.0078311
                 100,            0.023624,            0.036031,           0.0085902,             0.97891,             0.96875,             0.98179,             0.79008,            0.017287,            0.024132,           0.0042613,           0.0077907,           0.0077907,           0.0077907
                 101,            0.024197,            0.038048,           0.0084719,             0.97715,             0.97495,             0.98216,             0.79056,            0.017414,            0.023951,           0.0040754,             0.00775,             0.00775,             0.00775
                 102,            0.024012,            0.036323,           0.0081475,             0.97885,             0.97026,             0.98259,             0.78956,            0.017148,            0.023918,           0.0040318,           0.0077091,           0.0077091,           0.0077091
                 103,            0.023872,             0.03521,           0.0080409,               0.978,             0.97581,             0.98188,             0.79113,            0.017426,            0.023891,            0.003959,           0.0076679,           0.0076679,           0.0076679
                 104,            0.023549,            0.036744,           0.0080619,             0.97875,             0.97569,             0.98173,             0.79208,            0.017127,            0.023813,           0.0039116,           0.0076265,           0.0076265,           0.0076265
                 105,            0.023483,            0.036944,            0.007544,             0.97304,             0.96395,             0.98128,             0.79173,            0.017129,            0.023756,            0.004181,           0.0075848,           0.0075848,           0.0075848
                 106,            0.023339,             0.03718,           0.0076386,             0.97641,             0.96839,              0.9818,             0.79264,            0.017075,            0.023766,           0.0041538,            0.007543,            0.007543,            0.007543
                 107,            0.023736,            0.037013,            0.007465,              0.9789,              0.9739,             0.98115,             0.79381,            0.016982,            0.023833,           0.0039731,           0.0075009,           0.0075009,           0.0075009
                 108,            0.023019,            0.036992,           0.0078666,             0.97666,             0.96979,             0.98173,             0.79701,            0.017081,             0.02371,           0.0040672,           0.0074585,           0.0074585,           0.0074585
                 109,            0.023449,            0.035765,           0.0074401,             0.97974,             0.97179,               0.982,               0.795,            0.016975,            0.023674,           0.0040768,            0.007416,            0.007416,            0.007416
                 110,            0.023672,            0.037228,            0.007373,             0.97973,             0.97221,             0.98099,              0.7941,            0.016997,             0.02376,           0.0038477,           0.0073733,           0.0073733,           0.0073733
                 111,            0.023628,            0.036347,           0.0078953,             0.97863,              0.9689,             0.98211,             0.79579,             0.01691,            0.023802,           0.0040314,           0.0073303,           0.0073303,           0.0073303
                 112,            0.023579,            0.036573,           0.0079043,             0.97665,             0.97219,             0.98306,             0.79687,            0.016999,            0.023743,           0.0037768,           0.0072872,           0.0072872,           0.0072872
                 113,            0.023513,            0.036208,           0.0072887,             0.97921,             0.97286,             0.98286,             0.80057,            0.016666,            0.023606,            0.003812,           0.0072438,           0.0072438,           0.0072438
                 114,            0.023601,             0.03639,           0.0075061,             0.97628,             0.97916,             0.98263,             0.79593,            0.017048,            0.023671,             0.00376,           0.0072003,           0.0072003,           0.0072003
                 115,            0.023073,            0.036188,           0.0070587,             0.98032,             0.97376,             0.98158,             0.79922,            0.016661,            0.023463,           0.0038247,           0.0071566,           0.0071566,           0.0071566
                 116,            0.023177,            0.036065,           0.0076148,             0.98081,             0.97828,             0.98109,             0.79792,            0.016731,             0.02355,           0.0037664,           0.0071127,           0.0071127,           0.0071127
                 117,            0.022754,            0.035557,           0.0076263,             0.97799,             0.97346,             0.98015,             0.79932,            0.016738,            0.023342,           0.0040187,           0.0070686,           0.0070686,           0.0070686
                 118,            0.023187,            0.036668,           0.0070986,             0.97784,             0.97484,             0.97979,             0.79999,             0.01655,            0.023305,           0.0038104,           0.0070243,           0.0070243,           0.0070243
                 119,            0.022959,            0.036572,           0.0075383,             0.97787,             0.96932,              0.9807,             0.79765,            0.016515,            0.023363,           0.0040515,           0.0069799,           0.0069799,           0.0069799
                 120,            0.023379,            0.037232,           0.0071604,              0.9791,             0.96966,             0.98055,              0.8018,            0.016354,            0.023151,           0.0038811,           0.0069353,           0.0069353,           0.0069353
                 121,            0.023209,            0.035958,           0.0073658,             0.97024,             0.97666,             0.98166,             0.80424,            0.016351,            0.023309,           0.0039609,           0.0068906,           0.0068906,           0.0068906
                 122,            0.022637,            0.036324,           0.0072206,             0.97965,             0.97119,             0.98092,             0.79996,            0.016717,            0.023292,           0.0042146,           0.0068457,           0.0068457,           0.0068457
                 123,            0.022958,            0.035731,           0.0071416,             0.97315,             0.97423,             0.97946,             0.80062,            0.016737,             0.02323,           0.0044824,           0.0068006,           0.0068006,           0.0068006
                 124,            0.023156,             0.03552,           0.0072528,             0.97174,             0.97578,             0.97905,             0.79963,             0.01674,            0.023336,           0.0043792,           0.0067555,           0.0067555,           0.0067555
                 125,            0.023108,             0.03588,           0.0071496,             0.98031,             0.96806,             0.97981,              0.8023,            0.016687,            0.023447,           0.0042364,           0.0067101,           0.0067101,           0.0067101
                 126,            0.022964,            0.035771,           0.0072518,             0.98081,             0.97026,             0.98298,             0.80536,            0.016555,            0.023219,           0.0040425,           0.0066647,           0.0066647,           0.0066647
                 127,            0.022419,            0.035771,           0.0069965,             0.97957,             0.97429,             0.98122,             0.80697,            0.016399,            0.023061,           0.0037177,           0.0066191,           0.0066191,           0.0066191
                 128,             0.02326,            0.036155,             0.00685,             0.98009,             0.97085,             0.98104,             0.80505,            0.016607,             0.02334,           0.0037859,           0.0065734,           0.0065734,           0.0065734
                 129,            0.022917,             0.03718,           0.0068839,             0.97948,             0.97309,             0.98153,             0.80597,            0.016481,            0.023281,           0.0037725,           0.0065276,           0.0065276,           0.0065276
                 130,            0.022695,             0.03577,           0.0074727,               0.979,             0.97596,             0.98156,             0.80428,            0.016401,            0.023168,           0.0038375,           0.0064816,           0.0064816,           0.0064816
                 131,            0.022665,            0.036805,           0.0071771,             0.98194,             0.97784,             0.98233,             0.80771,            0.016391,            0.023215,           0.0036515,           0.0064356,           0.0064356,           0.0064356
                 132,            0.022598,            0.036354,           0.0070521,             0.97979,             0.97334,             0.98151,             0.80619,            0.016287,            0.023233,           0.0040022,           0.0063895,           0.0063895,           0.0063895
                 133,            0.022931,            0.036138,           0.0067949,             0.97603,             0.97878,             0.98131,             0.80443,            0.016421,            0.023151,           0.0037806,           0.0063432,           0.0063432,           0.0063432
                 134,            0.022338,             0.03508,           0.0072125,             0.98105,             0.97366,              0.9822,             0.80849,            0.016456,            0.023091,           0.0038643,           0.0062969,           0.0062969,           0.0062969
                 135,            0.022098,            0.036543,           0.0070818,             0.98015,             0.97559,              0.9818,             0.80696,            0.016504,            0.023049,           0.0037386,           0.0062505,           0.0062505,           0.0062505
                 136,            0.022597,            0.036451,           0.0077951,             0.98116,             0.97241,             0.98136,             0.80531,            0.016452,            0.023118,           0.0037971,            0.006204,            0.006204,            0.006204
                 137,            0.022416,            0.036099,           0.0068353,              0.9792,             0.97433,             0.98134,             0.80917,            0.016271,            0.022945,           0.0036083,           0.0061574,           0.0061574,           0.0061574
                 138,            0.022098,             0.03468,           0.0070302,             0.97519,             0.97588,             0.98127,             0.80994,            0.016258,            0.022854,           0.0040087,           0.0061107,           0.0061107,           0.0061107
                 139,            0.022214,            0.036583,           0.0068485,             0.98097,              0.9759,             0.98209,             0.80856,            0.016419,            0.022824,           0.0035737,            0.006064,            0.006064,            0.006064
                 140,            0.022573,            0.036115,           0.0068423,             0.97869,             0.97766,             0.98227,             0.80839,             0.01645,            0.022741,           0.0035987,           0.0060172,           0.0060172,           0.0060172
                 141,            0.021899,            0.035049,           0.0068802,             0.97906,             0.97312,             0.98106,             0.80731,            0.016383,            0.022913,           0.0037011,           0.0059704,           0.0059704,           0.0059704
                 142,            0.022493,            0.035517,           0.0071554,              0.9781,             0.97912,             0.98173,             0.80869,             0.01634,            0.022903,           0.0035514,           0.0059235,           0.0059235,           0.0059235
                 143,            0.021926,             0.03533,           0.0074751,             0.97671,             0.97645,              0.9806,             0.80908,            0.016223,            0.022812,           0.0038325,           0.0058766,           0.0058766,           0.0058766
                 144,            0.022032,              0.0359,           0.0069181,             0.98091,             0.97046,             0.98148,              0.8097,            0.016165,            0.022989,           0.0037147,           0.0058296,           0.0058296,           0.0058296
                 145,            0.022484,            0.035831,           0.0070155,             0.97936,             0.97493,             0.98218,             0.81012,            0.016149,             0.02289,           0.0036718,           0.0057826,           0.0057826,           0.0057826
                 146,            0.021912,            0.034849,           0.0073274,              0.9805,             0.97561,             0.98225,             0.81014,            0.016243,            0.022891,           0.0036697,           0.0057355,           0.0057355,           0.0057355
                 147,            0.022047,            0.035848,           0.0069714,             0.97853,             0.97254,             0.98259,             0.80909,             0.01611,            0.022828,           0.0037148,           0.0056884,           0.0056884,           0.0056884
                 148,            0.021994,            0.035795,           0.0068956,             0.98104,             0.97629,             0.98265,              0.8118,            0.015997,            0.022793,           0.0035908,           0.0056413,           0.0056413,           0.0056413
                 149,            0.021935,            0.035814,           0.0064545,             0.98229,             0.97438,             0.98263,             0.81079,            0.016065,             0.02277,           0.0034974,           0.0055942,           0.0055942,           0.0055942
                 150,            0.021969,            0.035094,            0.006671,             0.98081,             0.97547,             0.98224,             0.80974,            0.015976,            0.022793,           0.0035914,           0.0055471,           0.0055471,           0.0055471
                 151,            0.021881,            0.035526,            0.006544,             0.97956,             0.97776,             0.98285,              0.8115,            0.015969,            0.022747,           0.0035857,              0.0055,              0.0055,              0.0055
                 152,            0.021867,            0.034552,           0.0064223,             0.97921,             0.97846,             0.98223,             0.80962,            0.016064,            0.022866,           0.0035954,           0.0054529,           0.0054529,           0.0054529
                 153,            0.021394,            0.035899,           0.0062573,             0.97746,             0.97771,             0.98334,             0.81217,            0.016033,            0.022786,           0.0038371,           0.0054058,           0.0054058,           0.0054058
                 154,              0.0214,             0.03412,           0.0067431,             0.97615,             0.97866,             0.98309,             0.81251,             0.01597,            0.022936,           0.0036946,           0.0053587,           0.0053587,           0.0053587
                 155,            0.021645,            0.034656,           0.0061507,             0.97811,               0.973,             0.98336,             0.81101,            0.015855,            0.022754,           0.0036468,           0.0053116,           0.0053116,           0.0053116
                 156,            0.021616,            0.034996,           0.0065732,              0.9807,              0.9759,             0.98232,             0.80937,            0.015967,            0.022876,           0.0035571,           0.0052645,           0.0052645,           0.0052645
                 157,            0.021635,            0.035429,           0.0063124,             0.97639,             0.97487,             0.98278,             0.81088,            0.015995,            0.022847,            0.003652,           0.0052174,           0.0052174,           0.0052174
                 158,            0.021295,            0.034849,           0.0061161,             0.98026,             0.97325,             0.98332,             0.81024,            0.016114,            0.022884,           0.0037207,           0.0051704,           0.0051704,           0.0051704
                 159,            0.021446,            0.033999,           0.0064011,             0.97962,             0.97454,             0.98308,             0.81273,            0.015943,            0.022919,           0.0036567,           0.0051234,           0.0051234,           0.0051234
