               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  13,            0.015742,             0.02148,           0.0049569,             0.97754,             0.97653,             0.98414,             0.77797,            0.013991,            0.014117,           0.0023056,            0.009684,            0.009684,            0.009684
                  14,            0.015614,            0.021271,           0.0046382,              0.9787,             0.97146,             0.98541,             0.78688,            0.012495,            0.013826,           0.0024777,           0.0096299,           0.0096299,           0.0096299
                  15,            0.015106,            0.021688,           0.0039209,             0.97722,             0.97346,             0.98306,             0.79114,            0.012527,            0.013736,           0.0027344,           0.0095717,           0.0095717,           0.0095717
                  16,            0.015094,            0.021007,           0.0042778,             0.98041,             0.97303,             0.98334,             0.77743,            0.012615,            0.013932,           0.0024606,           0.0095095,           0.0095095,           0.0095095
                  17,            0.015162,            0.021114,           0.0040881,             0.97461,             0.97765,             0.98359,              0.7955,            0.012494,            0.013562,           0.0027133,           0.0094434,           0.0094434,           0.0094434
                  18,            0.014752,            0.020546,           0.0039843,             0.97734,             0.97636,             0.98322,             0.80158,            0.011957,            0.013577,           0.0029941,           0.0093733,           0.0093733,           0.0093733
                  19,            0.014432,            0.020161,           0.0041426,             0.97423,             0.96641,             0.98218,             0.79943,            0.011891,            0.013484,           0.0028248,           0.0092995,           0.0092995,           0.0092995
                  20,            0.014886,            0.020762,           0.0040792,             0.97843,             0.97939,             0.98301,             0.79874,            0.011899,            0.013425,           0.0025582,           0.0092219,           0.0092219,           0.0092219
                  21,            0.014842,            0.020384,           0.0044947,             0.97701,             0.97747,             0.98287,             0.79462,            0.012289,            0.013713,           0.0028437,           0.0091406,           0.0091406,           0.0091406
                  22,            0.014802,            0.020456,           0.0045793,             0.97828,             0.97019,             0.98299,             0.80702,            0.011652,            0.013493,           0.0028943,           0.0090557,           0.0090557,           0.0090557
                  23,            0.014716,            0.021147,           0.0041141,             0.97247,             0.96127,             0.98146,             0.79102,            0.012474,            0.013778,           0.0033196,           0.0089673,           0.0089673,           0.0089673
                  24,            0.014933,            0.021162,           0.0040687,             0.97854,             0.97607,             0.98456,             0.80962,            0.011246,             0.01324,           0.0030014,           0.0088755,           0.0088755,           0.0088755
                  25,            0.014663,            0.019953,           0.0040455,             0.97784,             0.97218,             0.98425,             0.79878,            0.012186,            0.013652,           0.0032481,           0.0087804,           0.0087804,           0.0087804
                  26,             0.01441,            0.021012,            0.004233,             0.97536,             0.97157,             0.98389,             0.80074,            0.011448,            0.013482,           0.0029556,            0.008682,            0.008682,            0.008682
                  27,            0.014712,            0.020805,           0.0040301,              0.9743,             0.97672,             0.98604,             0.80851,            0.011407,             0.01344,           0.0027136,           0.0085805,           0.0085805,           0.0085805
                  28,            0.014244,            0.019995,           0.0039629,             0.98031,             0.97181,             0.98478,             0.80327,            0.011838,            0.013533,           0.0025378,           0.0084759,           0.0084759,           0.0084759
                  29,            0.014461,            0.020533,           0.0037112,             0.98123,             0.96882,              0.9854,             0.80715,            0.011439,            0.013352,            0.002435,           0.0083684,           0.0083684,           0.0083684
                  30,            0.013859,            0.020181,           0.0043367,             0.97808,             0.96709,             0.98471,             0.80192,            0.011542,            0.013807,           0.0030763,           0.0082581,           0.0082581,           0.0082581
                  31,             0.01417,              0.0206,           0.0044248,             0.97888,             0.97241,             0.98566,             0.80749,            0.011627,            0.013346,           0.0023107,            0.008145,            0.008145,            0.008145
                  32,            0.013827,            0.020849,           0.0042479,             0.97361,             0.97099,             0.98388,             0.80557,            0.011324,            0.013478,           0.0031135,           0.0080294,           0.0080294,           0.0080294
                  33,            0.013887,            0.020476,           0.0041763,             0.98046,              0.9725,             0.98551,             0.81112,            0.011355,            0.013152,           0.0023662,           0.0079112,           0.0079112,           0.0079112
                  34,            0.013819,            0.020234,            0.004231,             0.97336,             0.97706,             0.98323,             0.80571,            0.011475,            0.013351,           0.0026401,           0.0077907,           0.0077907,           0.0077907
                  35,            0.013797,            0.019958,           0.0038971,              0.9781,             0.96828,             0.98252,             0.81084,             0.01149,            0.013234,           0.0028719,           0.0076679,           0.0076679,           0.0076679
                  36,            0.013381,            0.019963,           0.0033957,             0.97952,             0.97164,             0.98415,             0.81761,            0.011191,            0.013005,           0.0023369,            0.007543,            0.007543,            0.007543
                  37,             0.01373,            0.019424,           0.0034543,             0.97624,             0.97392,             0.98462,             0.81439,             0.01093,            0.013108,            0.002454,            0.007416,            0.007416,            0.007416
                  38,             0.01332,            0.019796,           0.0034487,             0.97567,             0.97701,             0.98539,             0.81885,            0.010971,            0.012993,           0.0024008,           0.0072872,           0.0072872,           0.0072872
                  39,             0.01344,            0.019397,           0.0032654,             0.97495,             0.97606,             0.98584,             0.82206,            0.010813,            0.012941,           0.0023168,           0.0071566,           0.0071566,           0.0071566
                  40,            0.012991,            0.019629,           0.0032133,             0.98074,             0.97663,             0.98346,             0.81798,            0.011177,            0.012874,           0.0023544,           0.0070243,           0.0070243,           0.0070243
                  41,            0.013015,            0.019962,           0.0034307,             0.97521,             0.97636,             0.98442,             0.81825,            0.010712,            0.012896,           0.0024235,           0.0068906,           0.0068906,           0.0068906
                  42,            0.012974,            0.019813,           0.0031676,             0.97811,             0.97407,              0.9846,             0.81522,            0.010739,            0.012978,            0.002534,           0.0067555,           0.0067555,           0.0067555
                  43,            0.012974,            0.019668,           0.0031676,             0.97801,             0.97421,             0.98473,             0.81658,            0.010736,            0.012815,           0.0021853,           0.0066191,           0.0066191,           0.0066191
                  44,            0.012593,            0.019713,           0.0033763,             0.97886,             0.97176,             0.98607,             0.81725,            0.010566,            0.012871,            0.002268,           0.0064816,           0.0064816,           0.0064816
                  45,            0.012748,            0.019205,           0.0030986,             0.97664,             0.97016,             0.98547,             0.82066,            0.010984,            0.012788,           0.0022707,           0.0063432,           0.0063432,           0.0063432
                  46,            0.012496,            0.019853,           0.0028967,             0.97552,             0.97419,              0.9841,             0.82214,            0.010598,            0.012759,           0.0025191,            0.006204,            0.006204,            0.006204
                  47,            0.012746,            0.020126,           0.0031895,             0.97469,             0.97751,             0.98419,             0.82367,            0.010625,            0.012702,           0.0027279,            0.006064,            0.006064,            0.006064
                  48,            0.012594,            0.020018,           0.0030554,             0.97425,             0.97791,             0.98554,             0.81953,             0.01098,            0.012832,           0.0020357,           0.0059235,           0.0059235,           0.0059235
                  49,            0.012422,            0.019173,            0.003194,             0.98301,             0.97051,             0.98452,             0.82201,             0.01035,            0.012826,           0.0021803,           0.0057826,           0.0057826,           0.0057826
                  50,            0.012401,            0.019023,           0.0032428,             0.97846,             0.97144,              0.9852,             0.82019,            0.010657,            0.012833,           0.0023441,           0.0056413,           0.0056413,           0.0056413
                  51,             0.01234,            0.019222,            0.002952,             0.98049,             0.97565,             0.98658,             0.82527,            0.010551,            0.012709,           0.0020314,              0.0055,              0.0055,              0.0055
                  52,            0.012444,            0.019019,           0.0031125,              0.9769,             0.97458,              0.9867,             0.82527,            0.010466,            0.012675,           0.0020845,           0.0053587,           0.0053587,           0.0053587
                  53,            0.012042,            0.019141,           0.0028466,             0.98002,             0.97184,             0.98413,             0.82313,            0.010457,            0.012678,           0.0024142,           0.0052174,           0.0052174,           0.0052174
                  54,            0.012277,            0.019264,           0.0030894,             0.97643,             0.97242,             0.98238,             0.82203,            0.010368,            0.012706,           0.0041242,           0.0050765,           0.0050765,           0.0050765
                  55,            0.012214,            0.019178,           0.0033891,             0.97381,             0.97452,             0.98499,             0.82531,            0.010401,            0.012813,           0.0024411,            0.004936,            0.004936,            0.004936
                  56,            0.011705,            0.019041,           0.0024872,             0.97086,             0.97715,             0.98452,             0.82445,            0.010251,            0.012709,           0.0023154,            0.004796,            0.004796,            0.004796
                  57,            0.011964,            0.019135,           0.0027048,             0.98176,             0.97265,             0.98458,             0.82395,            0.010446,              0.0127,           0.0024597,           0.0046568,           0.0046568,           0.0046568
                  58,            0.011786,            0.018796,           0.0028742,             0.97749,             0.97274,             0.98382,             0.82628,            0.010145,            0.012732,           0.0023023,           0.0045184,           0.0045184,           0.0045184
                  59,            0.011843,            0.018796,           0.0026551,             0.97871,             0.97532,             0.98563,              0.8261,            0.010358,            0.012606,           0.0019363,           0.0043809,           0.0043809,           0.0043809
                  60,            0.011585,            0.019204,           0.0027938,             0.97896,              0.9751,             0.98584,             0.83034,            0.010246,            0.012585,           0.0020972,           0.0042445,           0.0042445,           0.0042445
                  61,            0.011453,             0.01874,           0.0025711,             0.97667,             0.97274,             0.98512,             0.83025,            0.010328,            0.012626,           0.0021074,           0.0041094,           0.0041094,           0.0041094
                  62,            0.011666,            0.018711,           0.0028738,             0.97917,             0.97444,             0.98451,             0.82755,            0.010172,            0.012666,           0.0020135,           0.0039757,           0.0039757,           0.0039757
                  63,            0.011463,            0.018758,           0.0028705,               0.978,             0.95849,             0.98395,             0.82518,            0.010081,            0.012649,           0.0023159,           0.0038434,           0.0038434,           0.0038434
                  64,            0.011288,            0.018761,           0.0025564,             0.97796,             0.97655,             0.98515,             0.82951,           0.0099474,            0.012518,            0.001986,           0.0037128,           0.0037128,           0.0037128
                  65,            0.011312,            0.018399,           0.0025203,             0.97924,             0.97177,             0.98495,             0.82929,           0.0099156,             0.01247,           0.0024925,            0.003584,            0.003584,            0.003584
                  66,            0.011099,            0.018768,            0.002521,               0.979,             0.97664,             0.98614,             0.83305,           0.0097593,            0.012434,           0.0017894,            0.003457,            0.003457,            0.003457
                  67,             0.01115,            0.018987,           0.0023275,             0.97712,             0.97164,             0.98517,             0.83094,            0.010156,            0.012585,              0.0019,           0.0033321,           0.0033321,           0.0033321
                  68,            0.011084,             0.01851,           0.0024132,             0.97403,             0.97455,             0.98552,             0.83174,           0.0098048,            0.012472,           0.0019753,           0.0032093,           0.0032093,           0.0032093
                  69,            0.011012,              0.0182,           0.0026965,             0.97373,             0.97591,             0.98652,             0.83369,           0.0098566,            0.012391,           0.0021539,           0.0030888,           0.0030888,           0.0030888
                  70,            0.011057,             0.01858,           0.0025391,             0.97665,             0.97472,             0.98605,             0.83579,           0.0098345,            0.012452,           0.0018961,           0.0029706,           0.0029706,           0.0029706
                  71,            0.011188,            0.019227,           0.0024129,             0.97667,             0.97167,             0.98537,             0.83415,           0.0097869,            0.012343,           0.0019785,            0.002855,            0.002855,            0.002855
                  72,            0.011078,            0.018784,           0.0025157,             0.96845,             0.97593,             0.98367,             0.83336,            0.009785,            0.012407,           0.0023788,           0.0027419,           0.0027419,           0.0027419
                  73,            0.010948,            0.018232,           0.0024807,             0.97141,             0.97616,             0.98482,             0.83154,           0.0098995,            0.012458,           0.0019625,           0.0026316,           0.0026316,           0.0026316
                  74,            0.010715,            0.018359,           0.0023854,             0.98118,             0.96766,             0.98555,             0.83543,           0.0097987,            0.012394,           0.0019415,           0.0025241,           0.0025241,           0.0025241
                  75,            0.010653,            0.018098,           0.0023371,             0.97396,             0.97179,             0.98511,             0.83311,           0.0099533,            0.012349,           0.0020206,           0.0024195,           0.0024195,           0.0024195
                  76,            0.010733,            0.018527,           0.0021944,             0.98093,             0.97223,             0.98595,             0.83322,           0.0097545,             0.01245,           0.0019255,            0.002318,            0.002318,            0.002318
                  77,            0.010712,            0.018358,           0.0023098,             0.97716,             0.97332,             0.98533,              0.8346,           0.0097336,            0.012402,           0.0020314,           0.0022196,           0.0022196,           0.0022196
                  78,            0.010872,            0.018192,           0.0025342,             0.97768,             0.97405,             0.98662,             0.83515,           0.0097562,            0.012355,           0.0021754,           0.0021245,           0.0021245,           0.0021245
                  79,            0.010566,            0.018352,           0.0021803,             0.97597,             0.96963,             0.98601,             0.83389,           0.0096768,            0.012371,           0.0023616,           0.0020327,           0.0020327,           0.0020327
                  80,            0.010473,            0.017765,           0.0020309,             0.97331,             0.97601,             0.98615,              0.8362,           0.0096628,            0.012412,           0.0022935,           0.0019443,           0.0019443,           0.0019443
                  81,            0.010499,            0.018057,           0.0021176,             0.97971,             0.96869,             0.98583,             0.84093,           0.0095069,            0.012272,           0.0021344,           0.0018594,           0.0018594,           0.0018594
                  82,            0.010631,            0.018332,           0.0022084,             0.97728,             0.97619,             0.98632,             0.83843,           0.0095887,            0.012301,            0.002169,           0.0017781,           0.0017781,           0.0017781
                  83,            0.010391,            0.018411,           0.0022087,             0.97986,             0.97274,             0.98648,             0.83756,           0.0095702,             0.01231,           0.0018595,           0.0017005,           0.0017005,           0.0017005
                  84,            0.010431,            0.018017,           0.0022193,             0.97404,             0.97638,             0.98542,             0.83794,            0.009622,            0.012367,            0.002431,           0.0016267,           0.0016267,           0.0016267
                  85,            0.010343,            0.018282,           0.0022211,             0.97882,             0.97436,             0.98646,             0.83955,           0.0096374,            0.012357,           0.0018776,           0.0015566,           0.0015566,           0.0015566
                  86,            0.010387,            0.017988,           0.0022082,             0.97846,             0.97214,              0.9859,             0.83813,           0.0095072,            0.012301,           0.0022678,           0.0014905,           0.0014905,           0.0014905
                  87,            0.010356,            0.017891,           0.0021263,             0.97684,             0.97615,             0.98607,             0.83886,           0.0096046,            0.012328,           0.0022613,           0.0014283,           0.0014283,           0.0014283
                  88,            0.010325,            0.018025,           0.0021282,             0.97194,              0.9775,             0.98553,             0.83523,           0.0096335,            0.012363,           0.0022031,           0.0013701,           0.0013701,           0.0013701
                  89,            0.010218,            0.017974,           0.0021014,              0.9779,              0.9752,             0.98583,              0.8405,           0.0094618,            0.012296,           0.0022533,            0.001316,            0.001316,            0.001316
                  90,            0.010382,            0.017714,           0.0020516,             0.98095,              0.9747,             0.98599,             0.83959,           0.0095057,            0.012348,           0.0022598,            0.001266,            0.001266,            0.001266
                  91,            0.010149,            0.017782,           0.0020798,              0.9754,             0.97498,             0.98632,             0.84098,           0.0094446,            0.012304,           0.0023015,           0.0012202,           0.0012202,           0.0012202
                  92,            0.010221,            0.017293,           0.0021259,             0.97093,             0.97849,             0.98665,             0.84135,           0.0094448,            0.012256,           0.0021071,           0.0011787,           0.0011787,           0.0011787
                  93,            0.010118,             0.01784,           0.0021746,             0.97787,             0.97104,              0.9868,             0.84014,           0.0094502,            0.012343,           0.0019823,           0.0011414,           0.0011414,           0.0011414
                  94,            0.010238,            0.017899,           0.0020137,             0.97176,              0.9778,             0.98659,             0.83982,           0.0095177,            0.012299,           0.0021785,           0.0011084,           0.0011084,           0.0011084
                  95,            0.010209,            0.018484,            0.002124,             0.97876,             0.97191,             0.98614,             0.84269,           0.0094521,            0.012254,           0.0022754,           0.0010797,           0.0010797,           0.0010797
                  96,            0.010001,            0.017862,           0.0020038,             0.97584,             0.97424,             0.98612,             0.83961,           0.0094719,            0.012322,           0.0020653,           0.0010554,           0.0010554,           0.0010554
                  97,           0.0099932,            0.017579,             0.00197,             0.97673,             0.97363,             0.98726,             0.84184,           0.0094142,            0.012307,           0.0017303,           0.0010355,           0.0010355,           0.0010355
                  98,           0.0099845,             0.01759,           0.0019257,             0.97568,             0.97142,             0.98604,             0.84126,           0.0094811,            0.012284,           0.0020188,             0.00102,             0.00102,             0.00102
                  99,            0.010154,            0.017895,           0.0019073,             0.97369,             0.97338,             0.98572,             0.84093,           0.0094184,            0.012283,           0.0023698,           0.0010089,           0.0010089,           0.0010089
